SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,Tempo,TimeSignature,Title,ArtistFamiliarity,ArtistHotttnesss,Loudness,StartOfFadeOut
3997,SONSDBD12A8C13CC4B,104883,Unknown Road (remastered),ARGFFA01187B9A2D11,Pennywise,185.5473,171.516,4,Dying to Know (Album Version),0.8169981890795497,0.5122291893908338,-5.162999999999999,181.365
3998,SODBXDN12AB018194E,594661,Festival de Cannes,ARM4J201187B9B8B3B,Gustavo Santaolalla,276.21832,156.446,1,Endless Flight,0.6439825914925877,0.40662621742203997,-21.463,261.35200000000003
3999,SOUSXAY12A8C1358FA,528854,Laundry Service,AR6PJ8R1187FB5AD70,Shakira,246.43873,93.98200000000001,4,Poem To A Horse,0.8331785608902065,0.8042197974467215,-6.025,235.09599999999998
4000,SORMUQC12A8C13C1D7,211454,You Make Me Feel Good - Single,ARUIRXF1187FB45BC6,JK,361.16853,125.991,4,You Make Me Feel Good ,0.5262845426581672,0.4301069130098044,-14.475,356.86199999999997
4001,SOZQVTJ12A6701D96B,15520,Final Straw,ARVN9FZ1187FB393F1,Snow Patrol,242.05016,143.03799999999998,4,Wow,0.8183193591388943,0.667294595643469,-5.694,233.953
4002,SOKFQSX12AB0188CEE,806430,Born A Woman,ARFLHWV1187FB4E77F,Sandy Posey,165.19791,149.252,4,Touch You,0.4955188926221068,0.3328671702548936,-15.15,158.72
4003,SOCJYJY12AB018A3A3,704331,Time To Burn SE,ARRBTUP1242077FA75,Taking Dawn,236.79955,144.77700000000002,4,Black Diamond,0.6374943920962651,0.4654890098947948,-4.361000000000001,230.226
4004,SOBHBII12A6D4F9FFA,49859,Gift Grub 7,AROIHOI122988FEB8E,Mario Rosenstock,29.49179,126.476,5,HUM,0.3345427836570606,0.04903438084848781,-11.043,26.906
4005,SOJOUBX12AB018A61A,365859,Attitude Identitaire,ARYQ8281187FB58C34,Royal S,285.98812000000004,184.155,3,Personne Stop (feat. Nixon),0.495009787504105,0.3886699010232224,-6.313,279.638
4006,SOWQVVZ12A58A7B65C,16061,On Stage,ARZTSYB1187FB54987,Rainbow,663.24853,162.384,4,"till I'm Sad""",0.7006355277956989,0.5115461837748246,-10.177999999999999,647.5409999999999
4007,SOGYMWC12A6D4FBAF2,64571,LEARNING TO TRUST,ARU2JAB1187FB50C72,David Meece,241.76281,104.56,4,This Time (Learning To Trust Album Version),0.4704146136831491,0.3102989963854615,-11.809000000000001,228.22299999999998
4008,SORQTDS12AB0186ED3,643394,Tha Streetz Iz A Mutha,ARS8KBY1187FB4BC7E,Kurupt,207.98649,103.596,5,Girls All Pause,0.6328520165748289,0.41179782681526267,-7.803999999999999,207.986
4009,SOOAWZF12AB017BE3B,327658,Esa Pakarinen,ARBV8MP1187B9B60B1,Esa Pakarinen,200.202,125.346,4,Heng\xc3\xa4h\xc3\xa4 tok,0.4131658615193439,0.3228824899542305,-14.988,195.75
4010,SOFLKHX12A6701C32A,41905,Gold,AR4BDNG1187FB44870,Robert Palmer,299.78077,141.674,4,Looking For Clues,0.7555663977335099,0.46418640169609704,-11.514000000000001,283.655
4011,SOCDLSK12AB018168E,345588,The Gentle Touch,AR9JLBU1187B9AAEC4,Danny Williams,200.82893,143.467,7,Stay Awhile,0.5116634453722071,0.4097789977625919,-16.389,188.79
4012,SOUMZVI12AB018567C,364644,"lue To The 'Bone""",ARGY96L1187FB410ED,Jimmy McGriff,334.18404,140.085,4,After The Dark,0.5902437967911479,0.3874232710097214,-17.522000000000002,319.72700000000003
4013,SOASNLL12AB018129B,632939,Questo sporco mondo meraviglioso,AR8TCLH1187B9A85E4,Piero Umiliani,158.51057,104.26299999999999,1,Questo sporco mondo meraviglioso,0.5888118808171499,0.3825457946011871,-11.443,154.459
4014,SOZQJSC12A58A7F42F,27384,Frantic,ARIZODP1187B9AD272,Bryan Ferry,188.18567,105.361,5,Going Down,0.6948025197816848,0.5618305379392137,-10.096,176.93
4015,SOWOYGM12A6D4FB4C1,47319,The Marshall Mathers LP,ARTH9041187FB43E1F,Eminem,13.58322,120.765,3,Paul,0.8710106153133841,0.8792367447378946,-24.997,13.583
4016,SOILZTW12A8C1438A1,346689,Street Poetry,ARGYHUI1187B9AC2A5,Hanoi Rocks,236.35546000000002,102.99,4,"alkin' Away""",0.6876944572284418,0.4416434048199295,-5.627999999999999,226.15099999999998
4017,SOAYEQY12A8C140810,611206,Pave the Way,AR78ZID1187B9B31ED,Mikey Dread,251.14077000000003,158.813,4,Have you got a Minute to spare,0.5856831498303938,0.3604457658067229,-10.099,239.613
4018,SOSWCOP12AB01864AF,817337,Triathalon,ARA26TC1187B9B8505,Bukue One,130.61178999999998,192.025,7,Up Close and Personal,0.38849474840551385,0.2825551592316041,-11.117,127.042
4019,SOLNCDE12AC468EC62,745790,Unreleased Exclusive Tracks,ARDAE2T1187FB50796,Mr. Sancho,215.97995,167.85,4,Ooh Baby (feat. Lil Bandit & Royal T),0.5951007522677083,0.34501563901451804,-10.373,210.50099999999998
4020,SOJQTDA12AB0181540,558775,How To Meet Girls,ARS94L01187B9AD297,Nerf Herder,200.04526,171.833,3,Pantera Fans In Love,0.6401515444659934,0.4429928693851349,-6.357,187.548
4021,SOLOLMU12A8C133FBB,148126,Freedom,ARCCRTI11F4C845308,White Heart,301.81832,86.096,4,Let The Kingdom Come (Freedom Album Version),0.4773647524835352,0.33750728916593725,-12.245,289.46
4022,SOFQTGN12A8C13E0E8,219487,Reach,ARN5L1O1187FB4D955,Eyes Set to Kill,238.05342000000002,91.87299999999999,4,Liar in the Glass,0.7898364388222088,0.5649692527979074,-3.492,233.674
4023,SOGXGUK12A6D4FC1B4,176428,Tony Joe,ARCZ20M1187FB49687,Tony Joe White,152.842,122.236,4,A Man Can Only Stand Just So Much Pain (Bonus Track),0.6247237675785525,0.4035096733630853,-16.834,146.239
4024,SOPIRTQ12A8C131DF9,142964,Masters Of Memphis Blues_ CD A,ARN7OQ21187FB5A6B3,Furry Lewis,175.5424,105.715,4,"verybody's Blues""",0.5725006006819784,0.3680540387507248,-14.437999999999999,168.89
4025,SOGYEFP12AF729F8DF,459483,A Fist In The Thought,ARA7EEC1187FB4C392,Snowgoons,257.25342,97.454,4,Platoon Goons,0.6495831072184148,0.4613458520163567,-5.191,244.007
4026,SOCIUEE12A6D4F95D1,45348,Le Bordel Magnifique,ARZBYDY1187FB46DD7,Cali,339.80036,160.126,1,Dolorosa (Live),0.6168845440365633,0.3438444994144512,-6.871,336.184
4027,SOQXSVW12A58A7A419,481650,Voice Of Joy,AROY0LJ1187B99654D,Kol Simcha,164.64934,109.265,1,Nigun,0.3222070662496108,0.2887315999642018,-20.327,150.825
4028,SODQPDV12AC468903A,686954,24-7,ARVAE6W1187FB3CAF3,The Refreshments,175.96036,193.584,4,Lana Lee,0.5654522916583272,0.3524101268104496,-5.204,170.731
4029,SOGBONS12AB0181C65,463078,... De Punto Alfa,ARRXPRY1187B9A8B34,Gran Coquivacoa,212.40117999999998,181.671,4,Versos Gaiteros,0.4213760602232756,0.3665278019554403,-3.864,206.03099999999998
4030,SOKSVVV12AB0181165,647761,Bodjal,ARU2IVS1187FB42A82,Ale M\xc3\xb6ller,184.42404,86.31299999999999,1,Sandpolskan,0.4308823848704253,0.3544585599066665,-9.75,175.328
4031,SONDARV12AB017C7CD,489080,Charlie Peacock,ARUUXNF1187B98FB36,Charlie Peacock,298.70975,194.65900000000002,4,Down in the Lowlands,0.4811802117780876,0.3794956505687385,-8.872,285.222
4032,SOBJUKG12A58A7DCA8,1792,Love Songs,AR9W3X91187FB3994C,Phil Collins,204.19873,155.843,4,Two Hearts,0.6559214175882668,0.5783016335967479,-2.6889999999999996,191.71599999999998
4033,SOSPFEP12AC468825B,595434,Old Time Fiddle Tunes Played by Jean Carignan,AR8365R1187FB5997B,Jean Carignan,189.72689,234.26,4,Bank,0.38023018843118733,0.2239836989207165,-10.102,184.639
4034,SOIXFFL12A8BED74A0,237206,Horse Feathers / Animal Crackers,ARCII0J1187FB3A1B4,The Marx Brothers,159.16363,77.212,5,"he Professor's Conference/Horse Feathers (Dialogue)""",0.4234013772561962,0.37565282400247096,-17.315,154.14
4035,SOPILXJ12AB0186E27,466072,The Dells Selected Favorites Volume 1,ARN9Q881187FB3D951,The Dells,214.9873,120.522,4,"'ve Got A Woman - Original""",0.5916960688222075,0.3873331457823412,-14.640999999999998,209.165
4036,SOXCQIQ12AB017D8DB,387111,Human Being,ARAIABB1187B9AC6E2,Seal,258.63791000000003,146.75799999999998,4,When A Man Is Wrong (Album Version),0.5673132241223214,0.5800131829395042,-9.302999999999999,230.75400000000002
4037,SOKSFXW12A8AE48407,185131,The Dylans,ARI3GKM1187B9B7837,The Dylans,410.98404,106.035,4,I Hope The Weather Stays Fine (Remix),0.4214213026125716,0.3366681961700302,-14.744000000000002,389.02099999999996
4038,SOVMJZI12AB0182218,295599,RCA  Country Legends,ARZVTZN1187FB579D4,Jim Reeves,157.6224,126.689,1,Mexican Joe,0.6242524993308587,0.4621901045907786,-9.609,155.31799999999998
4039,SOKJITL12AB017E7FF,341262,Where The Light Is: John Mayer Live In Los Angeles,ARZENOX1187B98A645,John Mayer,263.36607999999995,193.14,4,Who Did You Think I Was,0.8379479091893888,0.7403735157948228,-6.577999999999999,254.938
4040,SOPXOYP12AB01883DE,669259,Winterpracht,ARO7IJV1187FB5BFAD,"esch's die Dritten""",227.05587000000003,85.34700000000001,1,Die ber\xc3\xbcehmte dr\xc3\xbc W\xc3\xb6rtli,0.2572515216912289,0.13846159635606398,-5.481,219.49200000000002
4041,SOYBRXG12A58A776D6,12585,Back In The USA,ARB336A1187B9A4583,The MC5,149.96853000000002,173.34,1,The American Ruse (LP Version),0.6548608223430427,0.4514660603634324,-2.969,146.22799999999998
4042,SOUAUZJ12A8C137CDA,295587,The Essential Floyd Cramer,ARY8LJ11187FB4019B,Floyd Cramer,125.85751,104.79299999999999,1,Stood Up,0.6477690631022126,0.4088617195261995,-19.115,115.63
4043,SOEPYBI12A8C13AF79,113735,Lapland,AR798FU1187B9B91CF,Craig Wedren,155.27138,71.283,4,Alone in Love,0.5430535878622837,0.35325266333504146,-14.98,144.945
4044,SOPCFDS12AB017E0E5,627198,Monster Monster,ARAN38V1187FB4C4EE,The Almost,210.59873,84.99,4,Books & Books,0.8298513164991741,0.5815058026864642,-4.289,203.79
4045,SOGAMBY12A8C140D10,253037,Didgeridoo Spirit,ARYKXSD1187B9A4DAD,David Hudson,242.99057000000002,146.796,4,Didgeralia,0.4800621144555108,0.3302126989009335,-10.15,242.99099999999999
4046,SOKQWLL12AB01861F7,551105,Leon - Beijing Station,ARXGWZP11F4C83C075,Leon Lai,199.75791,127.90899999999999,4,Ji Yi De Hua Yuan,0.5011449957525855,0.23013079375223386,-4.897,189.016
4047,SOLTAOU12A8C1375CB,328393,Life,AR198711187B9AD09F,Simply Red,333.32199999999995,122.811,4,Fairground (+ Sample),0.7315905924570357,0.4985636112679809,-7.209,320.406
4048,SODEWQE12A8C143E6A,376787,"he Very Best Of The 50's - Volume 3""",ARWBAI21187B991E2E,Tommy Sands,153.0771,126.462,1,"oin' Steady""",0.4068019969695495,0.2985807175179365,-6.431,149.571
4049,SOVBYCN12A8C13AABC,104875,Generator,AR46CAD1187FB4D84B,Bad Religion,138.52688999999998,139.755,1,Fertile Crescent (bonus track),0.8586774418483041,0.6182191594118579,-3.3760000000000003,131.628
4050,SOFSFXP12A8C13F077,248144,The Path From  A Point Is In The Shape Of  A  Heart,ARPUHKM1187B99F205,Nybbl,232.202,130.06,4,Such Grand Ideas,0.3942735401015314,0.15971742537286188,-7.375,222.00599999999997
4051,SOUUKDE12AB018956E,563784,King Of The Cowboys,ARHK7A51187FB411D8,Roy Rogers,158.01424,115.319,4,Ride Ranger Ride,0.5103679324691051,0.4050803533252499,-18.519000000000002,152.845
4052,SORTPHZ12A8C13D374,217700,The Real Testament [Deluxe],AR7Q0O91187FB4DBE7,Plies,223.65995,86.96700000000001,4,I Am The Club (Explicit Album Version),0.9195170922254552,0.5479404294879846,-6.947,219.02200000000002
4053,SOLXAOA12A8C13520A,288730,Kix Live,AR3SEQM1187B98E9E8,Kix,268.12036,89.995,4,Rock & Roll Overdose [Live Version],0.6297490400005165,0.42356389026271546,-11.822000000000001,268.12
4054,SOGVWVG12A6D4FCD8A,127851,I Am Jesus,ARNHJHU1187B98F79C,Nightfall,272.69178999999997,121.949,4,Death Of Neira,0.5430611433753401,0.3533647670234757,-5.0280000000000005,272.692
4055,SOODOKY12A6701C584,11549,Out-Of-State Plates,ARDBSFT1187B9AC9C1,Fountains Of Wayne,165.61587,134.289,4,"anice's Party""",0.7177627022534055,0.5322661862525124,-5.093999999999999,150.41899999999998
4056,SOMPAOJ12A6D4F68BB,597395,Lifestyle2 - Acoustic Vol 2,ARB29H41187B98F0EF,Terry Callier,243.04281,125.964,7,Occasional Rain,0.7068276713044582,0.4161730646266773,-12.061,227.886
4058,SOWSCTG12A6D4FA919,55526,The Tenor,AR4B1LP1187FB55C83,Juan Diego Fl\xc3\xb3rez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi,222.61506,164.595,3,Allegro io son,0.4296030167295796,0.3704411547389419,-17.898,217.67
4059,SOBVZHC12AB0181786,557613,Toutes Les Femmes En Moi,AREMOC71187B996C2F,Lara Fabian,246.20362999999998,104.994,4,TLFM (Toutes Les Femmes En Moi),0.6317025616094519,0.4582107415021126,-6.945,239.49099999999999
4060,SOQRMSV12A8C13DD92,217540,My Story_ Your Song 2006 Greatest Hits Collection [for Digital],ARMPIH61187FB44227,Sun Yan-Zi,263.49669,99.98100000000001,4,Sensible,0.4750278008149811,0.37841381355448456,-4.085,256.83
4061,SOVSHWF12AF72A75EF,46559,MTA2-Baptized In Dirty Water,AREMPZY1187B9B8FF3,David Banner / Sky / Marcus,263.47057,147.327,4,My Lord,0.8063641247652552,0.5124556425769484,-4.043,241.85299999999998
4062,SOKEPVI12A6701E91E,9552,En las cosas del amor...,AR7BODP1187B9B7766,Abracadabra,194.5073,85.085,4,Otra vez,0.4420161280720587,0.2804082390161206,-10.209,185.97400000000002
4063,SODQZVY12AB018BF68,590908,Backroom Beats,AR6MUJ91187B99DAAA,Event Horizon,440.76363,85.391,4,Endless Ocean,0.476606779607061,0.37969388534398507,-9.341000000000001,420.966
4064,SOXVFYT12A81C2351C,790920,Onda,ARY9J9F1187B990241,Entre R\xc3\xados,285.04771,215.99900000000002,3,Cerca & Extra\xc3\xb1o,0.5383468266038252,0.3624196115384583,-10.083,285.048
4065,SOYGWDD12A8AE47F23,281142,20th Century Masters: The Millennium Collection: Best Of The New York Dolls,ARS1OWB1187B99EEAD,The New York Dolls,245.68117999999998,88.508,5,Stranded In The Jungle,0.717670524728552,0.4793084593382274,-9.325,238.063
4066,SOXQOHL12AB017D69E,538761,Dancing With Ghosts,ARORFTD1187B99F7D4,Epitaph,253.75302000000002,113.141,3,Dancing With Ghosts,0.708368203707397,0.4598094224628141,-6.287999999999999,237.19799999999998
4067,SONIUEQ12AB0184D1A,754719,Every Other Way,AR035N21187FB3938E,BT feat. JES,550.97424,168.47400000000002,4,Every Other Way,0.7864270833791762,0.5122267383177268,-5.212999999999999,539.55
4068,SOTNLCJ12AB018FA13,769640,Arika Kane,ARKGGBJ122ECCBAC65,Arika Kane,245.13261,127.757,4,Here With Me,0.6024664761030897,0.3674085745924576,-3.7310000000000003,245.13299999999998
4069,SOYTZKN12A6D4FB921,228390,Jazz Yule Love II,ARV3BXR1187B991C82,Oscar Castro-Neves,197.38076999999998,79.992,3,Air On A Six String,0.35406552231656824,0.2705580182187266,-18.32,183.00799999999998
4070,SORZBEO12A8C142A98,527416,"et's Be Us Again""",ARJ6GR01187B98D64D,Lonestar,263.49669,141.171,4,"omebody's Someone""",0.7534756203464839,0.5299151214952006,-8.163,249.446
4071,SOMGSLD12AB017EDD1,467254,Dirty King,ARXK6E71187FB4AA1E,The Cliks,199.78404,142.94799999999998,4,Career Suicide (CD),0.6602256811638825,0.40565712509599133,-5.122000000000001,188.285
4072,SOPSBBI12A8C1342C4,265153,Another Voice,AR0O3AV1187FB4D030,Agnostic Front,98.11546,199.52700000000002,4,No One Hears You,0.7014417589824127,0.5043077259823238,-4.883,98.115
4073,SOWYVEO12AB017FBDB,327461,Jaci Velasquez,ARSM2YU1187B99D602,Jaci Velasquez,306.65098,89.456,4,Al Munda Dios Amo (LP Version),0.5906595503662657,0.381715678274448,-9.585,287.788
4074,SOMXQEF12AB0181AF0,637060,Gift Grub 10 (Deluxe Edition),AROIHOI122988FEB8E,Mario Rosenstock,216.13669,211.688,1,"bama's Election (Best of 2009)""",0.3345427836570606,0.04903438084848781,-8.767000000000001,209.032
4075,SODXQTB12A8C13F0F7,308335,Taking The Long Way,AR11YQ81187FB3C654,Dixie Chicks,351.84281,109.74,4,Lullaby,0.8274093651820259,0.5769022809896106,-12.749,342.152
4076,SORXEQN12AB0184EEE,559845,Menace To Society,AR8FMEN1187FB4A657,Lizzy Borden,268.40771,145.882,4,Generation Aliens,0.6098197611515211,0.4199679357708968,-2.339,260.151
4078,SOPAOVE12AC468EC72,779906,Blues Legends 1930 - 1939,ARGH53H1187B9A5511,Cliff Bruner,188.31628,161.246,4,Milk Cow Blues,0.3209746661444103,0.1938434837077644,-13.841,185.179
4079,SOUFLZS12AAF3B21DE,322341,Memory And Humanity,AROBHK51187B9AD82B,Funeral For A Friend,160.23465,139.401,4,Building,0.8510730089495435,0.5904492768121657,-15.609000000000002,147.261
4080,SOGPXXQ12AB0180CC6,620935,People Get Ready: A Tribute To Curtis Mayfield,ARJFOC01187FB413A5,Delbert McClinton,251.29751000000002,126.77600000000001,4,He Will Break Your Heart,0.6999247645104929,0.449668690751983,-9.69,238.092
4081,SOKSFDI12AB017DBFF,337773,Novas Vos Trago,AR8KUS11187B98C991,Brigada Victor Jara,223.76443999999998,119.90100000000001,5,Parto em terras distantes (2.\xc2\xaa vers\xc3\xa3o),0.4359154566223205,0.3581485188029746,-9.674,216.78099999999998
4082,SOJWGBZ12AB018B730,710761,Legion Of Boom,ARNRPI31187B9AC699,The Crystal Method,228.85832000000002,130.006,4,Realizer,0.7407966321659866,0.5557416730659576,-6.642,216.99
4083,SOORKEP12A6D4FBB59,226623,Comedy You Can Dance To,ARR2NH51187B98CE4C,Kate Clinton,186.53995,132.345,3,The Urge To Merge,0.36653793608212737,0.33201955953798884,-14.725999999999999,186.54
4084,SOLWTDG12A6701E978,14329,From The Muddy Banks Of The Wishkah,ARH3S5S1187FB4F76B,Nirvana,160.33914,170.06900000000002,4,School,0.8258053861924912,0.6613829243380245,-5.864,156.259
4085,SOJIMUS12AB0181194,419238,The Very Best of Beenie Man Gold,ARVUN5F1187FB4CCC7,Beenie Man,241.26649,120.956,5,Once a Year,0.7292122740965461,0.4813393085742319,-5.591,232.577
4086,SOGXKPF12A582916B9,238284,Gateway,ARRH2S81187B98C8AA,Bongzilla,475.11465,89.99700000000001,3,666lb. Bongsession,0.5744007886920006,0.4460715844124553,-6.499,470.912
4087,SOPEDTR12AB0185B7A,753939,Oh...Hello!,AR59GUH1187FB4DF84,Scissors for Sparrow,225.27955,120.958,4,Top of the Hill_ Bottom of the Valley...Uhh!,0.4177508920815256,0.2273749160677177,-14.056,212.985
4088,SOPPCXM12A6D4F66BC,47668,"'m Going To Tell You A Secret""",ARBEOHF1187B9B044D,Madonna,330.94485,116.169,4,Vogue [Live],0.9158232530331046,0.6655766191588914,-5.407,330.945
4089,SOKBKBA12A8C13338A,146411,Guiding Star (Naledi Ya Tsela),ARW1DZQ1187B9A18E0,Vusi Mahlasela,358.71302000000003,190.019,5,Our Sand,0.5941966198984382,0.3759146875867051,-8.177999999999999,349.14099999999996
4090,SOCVDDL12A6D4F9A6C,43847,Thirteen,ARNBV1X1187B996249,Alex,250.69669,147.871,4,What If,0.6402875568801327,0.4321725641468849,-7.41,228.368
4091,SOAEYFM12AC3DF51A2,683433,Hesitate,ARUJSSR1241B9CAF37,MyKungFu,209.57995,110.64399999999999,3,Hesitate,0.4670529664152845,0.3687722526037857,-7.83,205.03799999999998
4092,SOBEYDE12A8C141417,620941,"ere's The Deal""",ARMFGS71187B98ED03,Liquid Soul,285.28281,183.83599999999998,4,Dysfunction,0.6290082258599237,0.3619179264135601,-9.154,276.126
4093,SOIJWMK12AC9073334,783213,BBC In Concert (19th January 1991),AR2HXXS1187B9AF3E2,Jesus Jones,192.62649,114.995,4,Real_ Real_ Real (BBC In Concert),0.592472072955975,0.4206274013356217,-9.728,192.62599999999998
4094,SOXJRPT12A8C13D0FD,105575,Sanna Nielsen - Min \xc3\xb6nskejul 2001,AR3Q3QT1187FB396E7,Sanna Nielsen,200.30649,80.98100000000001,4,D\xc3\xa5 \xc3\xa4r det jul,0.5082188855205949,0.40173498558744697,-13.308,191.396
4095,SONPKQG12A8C145AE2,321603,Angels & Outlaws,ARBZHTB1187FB3A725,Aaron Watson,257.35791,124.15,3,Sweet Contradiction,0.658016591872584,0.4724954766649901,-9.249,245.923
4096,SOTDWOU12A8C137EDE,201582,"hillin' Voices Vol.1""",ARDNMNC11F4C842FDE,Sin Plomo feat. Boris G.,299.72853,72.02199999999999,5,"hy can't we live together""",0.4611734800181158,0.2940374829674737,-11.927999999999999,295.828
4097,SOUSXRA12A8AE490AC,236601,Music For The Spirit Volume 3,ARMSW7X1187FB5B504,Dave Eggar,240.09097999999997,97.243,4,"orrow's Call""",0.4503612608774568,0.375941201417008,-27.845,223.829
4098,SOUURWE12AB0182EA3,814747,We Sing of Only Blood or Love,AR2BG0R1187FB398C3,Dax Riggs,158.51057,124.40899999999999,4,Night is the Notion,0.6279174684114319,0.4739184370000016,-6.172000000000001,146.727
4099,SOYBGAI12AC468AA34,605794,Tumi Cuba Classics Vol 1: Son,ARGUVEV1187B98BA17,Grupo Sierra Maestra,239.46403999999998,138.561,1,Aunque Tu Mami No Quiera,0.5015447771039371,0.39273367554668775,-10.511,227.451
4100,SOKWYNX12A58A802A6,36444,Give It All Away,AR6ET9I1187FB53C65,Ben Jelen,240.32608,101.954,4,Wicked Little Town (Album Version),0.6302474951043119,0.3779044797822591,-5.77,233.628
4101,SOJEBLF12A8C138B50,156787,Cry For The Desert,ARUTS6Y1187FB5BDAB,Twila Paris,290.19383,105.834,4,How Beautiful (Cry For The Desert Album Version),0.5599014383805133,0.4012391217069724,-12.126,271.186
4102,SOONMID12AB0180F92,511363,Better Days,ARHLYXD11F50C4B49E,Bruisers,151.53587,114.648,4,Police Opression,0.45753330022147404,0.4153537105953772,-6.854,151.536
4103,SOFHSVX12AB0180161,331313,Is It Wrong,ARZSFIJ1187B98B8BC,Warner mack,120.42403999999999,153.898,4,How Long Will It Take,0.3569906982225354,0.2267183643372259,-17.777,110.70700000000001
4104,SOIPXAK12A8C133A08,143822,Homecoming Hymns,ARBB58Y1187B9B621B,Bill & Gloria Gaither,199.02649,50.066,1,God Lead Us Along (Homecoming Hymns Version),0.4268827623466008,0.3333034182734665,-15.515999999999998,185.87
4105,SOJPEUX12A8C138B18,300907,Edmond Leung Collections,ARGP7WY1187FB45464,Edmond Leung,211.17342000000002,106.87899999999999,4,Xing Dao Shou,0.4333173904453363,0.3498862891327602,-6.164,208.771
4106,SOINLKW12A6D4F8F83,34605,The Man!,ARVML4B1187FB52324,Leroy Hutson,181.55057,122.524,4,Ella Weez,0.5303556678749041,0.39717904259160935,-12.987,173.976
4107,SORMAAO12AC9075357,601112,The Transactional Dharma of Roj,ARMRQFC1269FCD2C40,Roj,65.95873,115.307,4,The Process Revealed,0.4667681446323864,0.37241588818633775,-12.912,60.5
4108,SOPRQEX12A8C133558,289164,The Ecleftic -2 Sides II A Book,ARRJ3UC1187FB579D7,Wyclef Jean,319.97342000000003,189.99,7,Something About Mary,0.7914655421770528,0.4778893039158621,-6.431,319.973
4109,SORIWJQ12A8AE4778E,135226,Expression,ARHINI31187B995C1D,Singing Melody,231.67955,146.545,3,I Never Know,0.4984141333079685,0.3260088732794376,-7.837000000000001,219.632
4110,SONZDGL12AB018CD7C,729053,Maysa,ARAHQDS1187FB55275,Maysa,176.37832,82.72,5,Escuta_ Noel,0.6164368852568849,0.4094649092277029,-10.484000000000002,173.453
4111,SOLZZPQ12A8C130C70,192744,Back To The Front,AR19SOA1187B98F6E6,Bob Neuwirth,209.34485,123.836,4,Turn It Around,0.4342720374495127,0.3015024618584285,-9.825,199.88299999999998
4112,SOEUZAC12AB018C2B0,673515,The Beginning Of It All,ARISHTQ1187FB3E6F0,Ben E. King,200.54158999999999,157.118,1,Love Is Gonna Get You,0.6886386535712516,0.4787800743073004,-7.257999999999999,181.99200000000002
4113,SOPXSEX12A670204A0,19068,Dance Into The Light,AR9W3X91187FB3994C,Phil Collins,260.96281,129.72899999999998,4,"hat's What You Said  (LP Version)""",0.6559214175882668,0.5783016335967479,-6.68,246.544
4114,SOCZYSK12A8C135DB0,235358,Southern Style,ARWLUAI11F4C840637,Jeanne Robertson,140.09423999999999,80.311,5,Mumbling or hearing loss?,0.3342834348232057,0.2493203472340653,-16.307000000000002,140.094
4115,SOYBSGS12A8C140EBF,220244,The Dream Merchant 2,ARF9EI11187B9AB66C,9th Wonder,184.92036000000002,171.968,7,Saved,0.7110170210947583,0.4326952288591023,-6.0120000000000005,177.65599999999998
4116,SOGFNPM12AB0183EFA,410068,The Grand,ARDVUFT1187B994637,Cabin Crew,194.97751,85.348,5,"an't Stop (Mind electric Remix)""",0.5721443376639826,0.340750193731799,-4.434,186.671
4117,SOUXPPN12CF530E5EB,303750,Legends,ARYJSY01187B9B7C65,Dolly Parton,294.24281,137.865,1,Light Of A Clear Blue Morning,0.7652546920524527,0.6038764869181625,-8.782,282.61
4118,SOEXJDG12A8C137AE8,98433,Lockwood,ARXXCHI1241B9C54EE,Lockwood,256.46975,107.38600000000001,4,Meat Parade,0.4211436512288945,0.19272046917829133,-7.3229999999999995,246.044
4119,SOKQUFP12A8C140A16,168108,Live Wire/Blues Power,AR80BY41187B98DECF,Albert King,244.27057000000002,152.2,3,Watermelon Man,0.6634009273844678,0.3891578921134353,-15.879000000000001,238.283
4120,SOAOPVN12AAF3B1856,422785,SOS,ARKU3Z61187FB51DCA,Rihanna,244.50567,139.304,4,SOS,0.9178639058476192,0.908202619208482,-3.925,238.051
4121,SOXESGI12A8C13F85C,566599,Born With The Blues Double,ARGHPIE1187FB3CCDF,Fenton Robinson,263.73179,114.255,3,Somebody Loan Me A Dime,0.4386446981737605,0.34722506058024294,-12.345999999999998,251.437
4122,SODMXRL12A58A7E9C6,150501,Miles To Miles,AR0LVFQ1187B9A84E0,Jason Miles,30.45832,61.589,7,Flamenco Sketches (Intro),0.4580551793630036,0.3717608953947885,-17.43,30.458000000000002
4123,SODJYRI12AB0188BDD,559294,Solo in Rio 1959,ARQCHDN1187FB4C7C2,Luiz Bonfa,147.87873000000002,104.475,4,Manh\xc3\xa3 de Carnaval,0.5492829074585028,0.3475475805256747,-24.340999999999998,138.577
4124,SOVTUWX12A58A7E944,212982,Life Is Good,ARMT23H1187B995083,Emilio,175.72526000000002,117.53200000000001,4,Even If I Tried,0.5760441727172667,0.36082993736872704,-6.612,167.155
4125,SOVQEOZ12AB0181472,435984,Encuentro De Charangas,ARWGY6U1187B98B228,Orquesta Sublime,178.33751,128.36700000000002,4,Se Acabo El Carbon,0.4962447366055298,0.30474365953929233,-7.4879999999999995,175.804
4126,SOZJQGK12A6D4FD5BE,274438,Nature Of The Beast,ARFKYG51187FB4CE41,April Wine,214.43873,138.572,1,Caught In The Crossfire,0.6567597878169679,0.4104772001409885,-12.550999999999998,210.982
